seed,horizon,budget,exploration_param,gamma,steps
4839635,24,1585,16,0.95,28
4839634,18,12589,16,0.9,112
4839635,28,79433,16,0.9,100
4839634,26,1000000,8,0.9,200
4839635,22,10000,8,1.0,200
4839635,30,5012,8,0.95,45
4839635,16,316228,32,0.95,200
4839635,14,100000,16,0.9,200
4839635,12,50119,16,1.0,200
4839635,18,19953,32,1.0,200
4839635,18,3981,8,0.95,66
4839635,20,2512,8,0.95,86
4839634,40,79433,32,0.95,200
4839634,14,1259,32,1.0,24
4839635,20,1995,16,1.0,166
4839634,10,3162,8,0.95,19
4839635,40,39811,16,1.0,200
4839635,20,50119,16,1.0,200
4839635,34,100000,8,0.95,200
4839634,32,1000000,16,0.9,200
4839635,24,39811,16,0.9,41
4839635,32,316228,16,1.0,200
4839634,40,10000,16,0.95,44
4839635,26,63096,8,1.0,200
4839635,22,63096,32,1.0,200
4839635,14,199526,8,0.95,200
4839634,40,199526,8,0.9,200
4839634,36,6310,32,0.95,37
4839634,38,199526,16,0.95,200
4839634,20,398107,16,0.9,200
4839635,16,15849,32,0.95,44
4839635,30,3981,32,0.9,34
4839634,10,31623,8,1.0,127
4839634,16,1259,32,0.9,9
4839635,14,100000,8,1.0,200
4839635,40,19953,32,0.9,27
4839635,18,10000,16,0.95,171
4839634,24,630957,32,0.9,200
4839635,30,1585,16,0.9,31
4839635,30,630957,8,0.95,200
4839634,38,158489,8,0.9,200
4839635,24,79433,16,0.9,200
4839635,18,1000,8,0.95,29
4839634,18,1585,8,0.9,32
4839635,30,31623,32,0.95,36
4839635,12,1000,8,0.9,41
4839635,38,630957,8,1.0,200
4839634,36,6310,32,1.0,70
4839634,22,1259,16,0.95,9
4839635,34,12589,8,1.0,157
4839634,10,31623,32,0.95,69
4839634,30,199526,8,1.0,190
4839634,12,6310,16,0.9,47
4839634,28,19953,8,1.0,141
4839635,18,100000,8,0.95,200
4839634,12,10000,8,0.95,135
4839635,38,125893,16,0.95,200
4839634,14,10000,16,1.0,200
4839634,10,199526,8,0.9,34
4839634,12,50119,16,0.9,34
4839634,30,1585,32,0.95,22
4839635,14,794328,16,0.95,200
4839634,14,1259,32,0.95,40
4839635,22,6310,16,0.95,94
4839634,36,5012,32,1.0,27
4839634,16,2512,16,1.0,30
4839635,12,50119,8,0.9,200
4839634,20,1995,8,1.0,132
4839635,26,63096,8,0.95,200
4839635,36,3162,8,1.0,123
4839635,30,794328,16,0.9,200
4839634,16,50119,32,0.95,199
4839635,28,794328,32,1.0,200
4839634,40,1259,32,0.9,16
4839634,18,19953,32,1.0,200
4839634,26,2512,32,0.95,17
4839635,20,1585,16,0.95,49
4839634,22,1000000,32,1.0,200
4839635,38,10000,32,0.95,31
4839635,34,251189,8,0.95,200
4839634,18,19953,8,0.9,200
4839634,24,31623,8,1.0,142
4839635,22,630957,32,1.0,200
4839634,38,5012,32,0.9,19
4839634,20,63096,8,0.9,200
4839635,30,19953,16,0.9,107
4839635,10,12589,32,0.9,26
4839634,12,1259,16,0.9,31
4839635,14,251189,8,0.9,200
4839635,26,794328,16,0.9,200
4839634,22,1585,32,1.0,17
4839634,40,50119,8,1.0,200
4839634,32,125893,8,0.95,200
4839634,22,158489,32,0.95,200
4839634,30,1995,32,0.9,20
4839635,30,125893,8,0.95,200
4839635,14,39811,16,1.0,200
4839635,34,1000,32,0.9,39
4839635,32,199526,8,0.95,200
4839634,28,6310,8,0.95,52
4839634,18,794328,16,1.0,200
4839635,20,1995,8,0.9,61
4839635,36,12589,8,1.0,200
4839634,28,158489,32,0.9,87
4839635,40,79433,16,0.95,200
4839635,12,2512,32,1.0,31
4839634,16,3162,8,1.0,125
4839635,22,199526,16,1.0,200
4839634,16,15849,8,0.95,200
4839635,36,50119,16,1.0,200
4839634,30,19953,32,1.0,200
4839634,34,1585,16,0.95,91
4839635,14,19953,8,0.9,98
4839635,28,3162,16,0.9,30
4839635,26,39811,8,1.0,200
4839634,26,79433,32,0.9,25
4839635,28,19953,32,0.95,33
4839635,30,31623,16,0.95,200
4839635,24,251189,32,0.95,200
4839634,30,398107,16,1.0,200
4839634,24,1000,32,0.95,44
4839635,10,158489,16,0.9,66
4839634,14,630957,32,0.9,116
4839634,16,12589,32,1.0,200
4839635,22,6310,8,0.95,200
4839635,38,63096,16,0.9,56
4839634,32,10000,8,1.0,200
4839635,10,794328,32,0.95,101
4839635,22,50119,8,1.0,107
4839634,10,3981,16,0.95,57
4839634,18,100000,16,0.95,200
4839635,10,3162,32,0.95,43
4839635,28,2512,16,0.9,31
4839634,30,1000000,8,0.95,200
4839635,40,19953,8,0.9,200
4839635,38,39811,32,0.95,136
4839634,38,3981,32,0.9,19
4839635,30,1995,8,1.0,92
4839634,14,79433,16,1.0,200
4839635,12,398107,8,0.95,200
4839635,18,1995,8,1.0,176
4839634,38,50119,32,1.0,200
4839634,32,1000000,32,0.95,200
4839634,36,501187,16,0.9,200
4839634,34,6310,8,0.95,200
4839634,32,158489,16,1.0,200
4839635,14,2512,8,0.95,88
4839635,26,630957,16,0.95,200
4839634,30,158489,32,1.0,200
4839634,20,316228,8,1.0,200
4839635,16,12589,32,0.95,42
4839634,26,794328,8,1.0,200
4839634,12,3981,16,0.9,61
4839634,10,15849,32,0.95,38
4839634,38,125893,8,0.95,200
4839634,32,19953,8,0.95,200
4839635,12,39811,32,0.95,61
4839634,10,2512,16,1.0,25
4839634,28,1000000,8,0.9,200
4839634,40,5012,8,1.0,85
4839634,22,1000,8,1.0,56
4839634,22,19953,8,1.0,184
4839634,22,3162,32,0.9,18
4839635,26,100000,16,0.9,200
4839634,24,398107,16,0.9,200
4839634,14,1995,32,0.9,19
4839635,32,1000000,8,0.9,200
4839635,28,12589,8,0.9,167
4839634,10,158489,8,0.95,134
4839634,38,6310,16,0.95,118
4839635,28,79433,16,0.95,200
4839634,28,1259,32,1.0,34
4839635,28,12589,32,0.95,60
4839634,18,794328,32,1.0,200
4839634,34,501187,32,0.9,200
4839634,24,794328,32,0.9,200
4839635,12,2512,16,0.95,22
4839635,14,79433,8,1.0,200
4839635,26,25119,32,0.95,180
4839634,10,630957,16,0.95,115
4839635,22,63096,8,0.95,200
4839635,22,501187,16,0.95,200
4839635,38,19953,8,1.0,200
4839635,40,3981,32,0.9,25
4839635,20,794328,8,0.9,200
4839635,34,10000,8,1.0,200
4839634,40,6310,8,1.0,192
4839634,20,25119,8,1.0,200
4839634,30,398107,32,1.0,200
4839634,30,19953,16,1.0,200
4839635,32,251189,16,1.0,200
4839635,20,1259,32,0.9,23
4839635,20,1000,8,1.0,29
4839634,16,100000,32,0.95,200
4839634,32,10000,16,1.0,200
4839635,22,251189,16,0.95,200
4839635,12,7943,16,0.95,41
4839635,24,12589,16,1.0,200
4839634,26,398107,32,1.0,200
4839634,20,125893,16,1.0,200
4839635,22,79433,8,1.0,193
4839635,28,1000,16,0.9,19
4839635,32,5012,32,1.0,86
4839634,10,3981,16,0.9,23
4839634,20,1000,32,0.95,23
4839635,20,251189,8,0.9,200
4839635,34,6310,32,0.9,23
4839634,22,15849,16,1.0,200
4839634,10,63096,8,0.95,82
4839634,38,12589,32,0.9,16
4839635,34,15849,32,0.9,9
4839635,18,50119,16,0.95,200
4839634,30,12589,8,0.95,200
4839634,10,100000,8,0.9,65
4839634,14,125893,16,0.9,184
4839635,12,251189,8,0.95,174
4839634,22,1000000,16,0.9,200
4839635,32,15849,16,0.95,149
4839635,20,1995,16,0.95,26
4839634,40,125893,16,1.0,200
4839635,26,630957,8,0.9,200
4839634,30,7943,16,0.9,26
4839635,32,630957,8,1.0,200
4839635,38,39811,32,1.0,200
4839635,20,79433,32,0.95,200
4839635,12,316228,8,0.9,90
4839635,14,2512,32,0.95,80
4839635,22,316228,32,0.9,200
4839635,20,2512,32,0.9,14
4839634,38,5012,32,1.0,44
4839635,38,63096,8,1.0,200
4839634,28,5012,32,0.95,14
4839635,34,3162,32,1.0,79
4839635,30,19953,8,0.95,200
4839634,30,25119,16,0.9,51
4839635,38,398107,16,0.95,200
4839634,16,1000,32,0.95,25
4839634,14,6310,16,0.95,84
4839634,40,1995,16,0.9,23
4839635,28,1585,32,0.95,19
4839635,34,251189,8,1.0,200
4839635,14,501187,8,1.0,200
4839635,38,251189,8,0.9,200
4839634,26,31623,32,1.0,200
4839635,34,6310,8,1.0,200
4839634,22,1000000,8,0.95,200
4839635,22,50119,32,0.95,200
4839634,30,15849,8,1.0,200
4839634,36,316228,16,0.95,200
4839634,18,50119,32,1.0,200
4839634,24,125893,8,0.9,200
4839635,16,2512,16,0.95,92
4839634,26,1000000,8,0.95,177
4839634,26,1000000,16,1.0,200
4839634,14,79433,8,0.95,195
4839634,24,6310,8,0.95,84
4839634,14,1000000,8,1.0,200
4839635,12,199526,32,0.95,200
4839635,36,1000,32,0.95,17
4839635,24,7943,32,0.9,26
4839634,30,501187,16,1.0,200
4839634,20,1000,8,0.9,31
4839634,10,158489,16,0.9,47
4839634,36,25119,32,0.9,11
4839635,12,125893,8,1.0,199
4839635,12,199526,8,1.0,200
4839634,40,398107,32,1.0,200
4839635,34,39811,32,0.9,18
4839635,12,199526,16,0.95,200
4839634,20,1000000,8,0.95,200
4839634,32,12589,32,1.0,200
4839635,20,50119,8,1.0,200
4839634,16,12589,16,0.9,25
4839634,22,3162,8,1.0,54
4839635,18,3162,32,0.9,31
4839634,22,50119,32,0.9,35
4839635,30,1585,16,1.0,87
4839634,28,12589,32,0.95,22
4839634,32,794328,32,0.9,200
4839634,18,19953,32,0.9,29
4839635,38,50119,16,0.9,60
4839634,32,1585,32,0.95,34
4839634,36,1995,32,0.9,21
4839634,28,25119,16,0.9,50
4839634,10,15849,32,0.9,25
4839634,34,316228,16,1.0,200
4839635,32,3981,16,1.0,200
4839634,22,1259,16,0.9,14
4839634,32,12589,32,0.95,9
4839634,18,25119,32,0.9,23
4839634,14,251189,16,0.95,200
4839634,18,50119,32,0.95,154
4839635,20,79433,8,0.95,200
4839635,40,1585,32,1.0,22
4839635,10,39811,8,0.9,61
4839635,28,1995,8,0.95,101
4839635,24,3981,32,1.0,175
4839635,38,3981,8,1.0,140
4839634,12,1995,32,0.95,36
4839634,18,1000,16,1.0,19
4839635,38,63096,32,0.95,200
4839634,16,501187,16,0.95,200
4839634,20,7943,16,0.9,21
4839634,12,5012,8,0.95,36
4839634,40,50119,32,1.0,200
4839634,16,25119,16,1.0,200
4839635,28,125893,32,1.0,200
4839635,40,199526,16,1.0,200
4839634,20,39811,16,1.0,200
4839634,18,794328,8,0.9,200
4839635,38,1000000,8,1.0,171
4839634,22,1259,32,0.95,41
4839635,12,5012,8,0.9,28
4839635,16,199526,8,0.9,200
4839634,22,316228,16,0.95,200
4839634,32,5012,32,1.0,17
4839634,26,630957,16,1.0,200
4839634,32,125893,32,0.95,199
4839634,24,794328,16,0.9,200
4839635,28,501187,32,0.9,200
4839635,24,3162,32,0.95,15
4839634,28,39811,16,0.95,200
4839634,32,1000,8,0.95,19
4839635,34,501187,8,1.0,200
4839635,14,125893,16,0.95,200
4839635,10,501187,16,0.95,119
4839635,30,501187,32,0.9,200
4839634,26,31623,16,1.0,200
4839634,14,63096,32,0.95,200
4839634,18,3981,8,0.95,83
4839635,14,15849,32,1.0,53
4839635,14,501187,32,1.0,200
4839635,12,79433,16,0.9,110
4839635,38,630957,16,1.0,200
4839634,26,630957,32,0.95,200
4839634,14,15849,32,0.9,22
4839634,18,1000,8,1.0,37
4839635,34,10000,32,0.95,55
4839634,30,10000,8,0.95,173
4839634,40,398107,16,0.9,200
4839634,12,1259,8,0.9,24
4839634,30,199526,8,0.9,200
4839634,32,31623,32,0.9,35
4839634,18,1995,8,0.9,23
4839634,24,7943,16,0.9,31
4839634,34,2512,32,0.95,19
4839635,36,1000,8,1.0,76
4839635,12,3162,8,1.0,43
4839635,38,158489,8,0.9,200
4839635,30,398107,32,0.95,200
4839634,26,794328,32,1.0,200
4839634,40,63096,8,0.95,200
4839634,30,316228,32,1.0,200
4839635,40,6310,8,0.9,68
4839635,30,398107,16,0.9,200
4839634,16,31623,16,1.0,200
4839634,20,398107,8,0.9,200
4839634,32,50119,16,0.95,200
4839635,34,79433,8,0.9,200
4839634,16,5012,16,0.9,32
4839634,20,5012,8,1.0,147
4839634,26,316228,8,1.0,200
4839634,22,158489,8,0.95,200
4839634,38,3981,8,0.9,20
4839634,16,1259,8,0.95,64
4839635,22,19953,8,0.9,200
4839634,38,10000,32,0.95,38
4839635,40,630957,32,1.0,200
4839635,38,630957,16,0.95,200
4839635,36,39811,16,0.95,200
4839634,22,1259,8,0.9,16
4839635,20,251189,8,1.0,170
4839634,36,19953,16,0.95,181
4839635,16,100000,16,0.95,200
4839635,10,3162,16,1.0,24
4839635,36,19953,32,0.9,16
4839635,40,15849,16,0.95,50
4839635,18,2512,16,0.95,69
4839634,18,199526,32,0.9,163
4839635,34,31623,16,0.9,124
4839634,22,794328,16,1.0,200
4839634,16,251189,32,1.0,200
4839634,22,10000,16,0.9,45
4839635,38,25119,32,0.9,31
4839634,36,50119,32,0.95,199
4839635,30,50119,8,1.0,176
4839635,30,398107,16,0.95,200
4839634,38,31623,8,1.0,156
4839634,30,794328,32,0.95,200
4839634,12,15849,8,1.0,136
4839634,18,79433,32,0.95,200
4839635,24,25119,8,0.9,200
4839634,12,19953,8,0.95,200
4839635,38,5012,8,1.0,200
4839634,22,1000000,32,0.95,200
4839635,34,39811,32,1.0,200
4839635,18,630957,16,0.9,200
4839634,34,316228,32,0.95,200
4839634,26,1585,16,1.0,34
4839634,10,199526,32,0.9,30
4839634,24,12589,8,1.0,163
4839635,32,3981,32,1.0,88
4839634,34,501187,16,0.95,200
4839635,40,199526,8,0.9,200
4839635,22,3981,8,0.95,65
4839635,30,63096,32,1.0,200
4839634,16,316228,8,1.0,200
4839635,38,1995,8,0.9,23
4839635,12,794328,8,0.95,199
4839635,28,79433,32,1.0,200
4839634,14,10000,32,0.95,19
4839635,34,630957,32,1.0,200
4839635,20,125893,8,0.95,168
4839635,16,25119,16,0.9,96
4839634,40,125893,8,0.95,200
4839634,12,630957,8,0.95,181
4839635,36,1585,16,0.95,30
4839634,40,25119,16,0.95,200
4839635,36,31623,16,1.0,200
4839635,10,316228,8,0.95,122
4839635,10,31623,16,0.9,39
4839635,14,19953,32,1.0,58
4839634,36,50119,8,1.0,200
4839634,38,10000,16,0.9,19
4839635,16,316228,8,1.0,200
4839635,14,398107,8,0.95,200
4839634,40,1995,16,0.95,24
4839635,20,39811,8,1.0,200
4839635,28,15849,16,0.95,166
4839634,20,125893,8,1.0,189
4839634,32,10000,32,1.0,104
4839634,12,79433,8,0.9,85
4839635,24,630957,32,0.95,200
4839635,18,79433,32,1.0,200
4839634,12,1000000,32,0.9,51
4839635,36,251189,8,0.9,200
4839635,22,794328,32,0.95,200
4839635,24,158489,16,0.9,200
4839635,38,1995,16,0.9,22
4839634,30,1259,32,0.9,27
4839635,22,3981,8,0.9,32
4839635,34,794328,16,0.9,200
4839635,36,5012,8,0.95,154
4839634,20,7943,8,0.9,66
4839635,34,63096,16,1.0,200
4839634,14,3981,8,0.9,91
4839635,30,25119,8,0.9,200
4839635,18,1000000,16,0.95,200
4839635,22,5012,16,1.0,200
4839634,40,31623,8,1.0,200
4839635,22,501187,32,1.0,200
4839634,22,25119,16,0.9,52
4839635,34,7943,16,1.0,200
4839634,14,125893,32,0.9,37
4839634,10,10000,32,0.9,27
4839635,24,398107,32,0.95,200
4839635,28,125893,16,0.9,200
4839635,10,12589,16,0.9,38
4839635,16,251189,8,0.9,200
4839635,22,158489,8,0.95,200
4839635,18,31623,16,0.9,75
4839634,18,100000,8,0.95,200
4839634,40,251189,8,0.95,200
4839634,26,1995,16,1.0,49
4839635,22,5012,8,0.9,57
4839634,40,100000,16,0.9,200
4839634,32,501187,32,1.0,200
4839635,38,10000,8,0.9,37
4839635,18,6310,16,0.9,30
4839635,12,1585,32,0.9,25
4839635,20,316228,8,1.0,200
4839634,40,12589,16,0.9,31
4839634,40,39811,16,1.0,200
4839634,34,15849,32,1.0,200
4839634,26,1000000,32,1.0,200
4839634,20,199526,32,0.95,200
4839634,24,79433,32,0.95,200
4839634,18,25119,32,1.0,200
4839634,24,3981,32,0.95,56
4839634,16,251189,32,0.95,200
4839634,40,31623,16,1.0,200
4839635,26,630957,16,0.9,200
4839634,34,3162,8,0.95,86
4839635,16,794328,16,1.0,200
4839634,20,1000,32,0.9,11
4839634,40,6310,32,0.9,14
4839634,18,15849,16,0.95,200
4839634,28,630957,8,0.9,200
4839635,38,39811,16,0.95,200
4839634,20,3162,32,0.9,28
4839635,22,7943,16,0.95,72
4839634,28,1259,16,0.95,15
4839634,30,3162,32,1.0,19
4839635,10,1000,16,0.95,24
4839635,12,398107,32,0.9,65
4839635,10,5012,16,0.9,15
4839635,10,1000000,32,1.0,131
4839634,36,501187,32,0.9,200
4839635,32,19953,8,0.95,200
4839634,24,5012,32,0.95,19
4839635,36,3162,32,0.95,35
4839635,16,1585,32,1.0,18
4839634,26,10000,8,0.9,47
4839635,14,158489,16,0.9,200
4839634,12,7943,16,1.0,84
4839635,16,7943,16,1.0,200
4839635,30,501187,8,1.0,144
4839635,32,50119,32,1.0,200
4839635,22,1000,8,1.0,115
4839635,24,10000,32,1.0,200
4839634,10,158489,8,1.0,128
4839634,12,630957,8,1.0,200
4839634,32,251189,16,0.95,200
4839635,40,19953,16,0.9,25
4839635,32,31623,8,0.9,200
4839634,36,1259,8,0.95,56
4839634,28,63096,8,1.0,200
4839634,24,15849,8,0.9,200
4839634,38,100000,8,1.0,200
4839634,32,31623,8,0.95,200
4839635,38,1000,32,0.95,17
4839635,38,1000000,16,0.95,200
4839635,34,1000,8,0.95,33
4839634,28,398107,8,0.9,200
4839634,18,63096,16,0.9,200
4839634,10,398107,32,1.0,84
4839635,36,12589,32,0.9,34
4839634,38,79433,16,0.9,146
4839634,18,100000,8,0.9,200
4839635,36,3981,8,0.95,26
4839634,20,1259,16,0.9,11
4839634,34,39811,8,0.95,200
4839634,22,25119,16,1.0,200
4839635,40,501187,16,0.95,200
4839635,24,31623,32,0.95,123
4839635,28,251189,32,0.9,36
4839634,40,630957,16,0.9,200
4839634,16,12589,32,0.9,37
4839634,22,63096,16,1.0,110
4839635,12,3981,8,0.9,49
4839634,24,63096,32,0.95,200
4839635,12,125893,16,0.9,200
4839634,14,1585,16,0.95,31
4839634,16,79433,32,1.0,200
4839634,32,398107,8,0.9,200
4839635,36,5012,8,0.9,35
4839634,22,125893,8,1.0,200
4839635,18,5012,8,1.0,200
4839634,14,125893,16,0.95,200
4839635,28,3162,16,0.95,69
4839635,22,10000,8,0.95,200
4839635,24,5012,32,0.95,28
4839635,36,15849,16,0.95,167
4839635,24,3981,32,0.95,27
4839634,26,501187,16,0.95,200
4839635,10,501187,8,1.0,142
4839634,10,3162,8,1.0,40
4839635,26,1000000,16,1.0,200
4839635,16,794328,32,1.0,200
4839634,20,100000,8,0.9,200
4839634,14,7943,32,1.0,47
4839634,38,251189,32,0.9,142
4839634,24,2512,8,0.9,9
4839634,24,630957,8,0.95,200
4839635,18,251189,16,0.9,173
4839634,40,100000,8,0.95,200
4839635,16,1995,16,0.95,20
4839635,32,6310,16,1.0,200
4839634,40,39811,8,0.95,200
4839634,34,25119,32,0.9,31
4839634,26,25119,32,1.0,200
4839635,14,501187,32,0.9,196
4839635,28,1000000,32,1.0,200
4839634,16,398107,8,0.9,200
4839635,16,25119,32,0.95,23
4839635,24,6310,8,0.95,200
4839634,34,794328,16,0.9,200
4839634,30,199526,16,1.0,200
4839634,32,10000,8,0.95,124
4839635,34,10000,8,0.95,140
4839634,38,31623,8,0.9,94
4839635,34,25119,16,1.0,200
4839635,38,251189,16,0.95,200
4839634,22,79433,16,0.9,200
4839635,24,50119,16,0.95,200
4839634,36,12589,32,0.95,48
4839635,22,1259,8,1.0,33
4839635,38,794328,16,0.9,200
4839634,38,6310,32,0.9,23
4839634,38,15849,8,0.9,200
4839634,18,2512,8,1.0,100
4839634,14,158489,8,0.95,174
4839634,34,1000,32,0.9,16
4839634,12,50119,16,0.95,200
4839634,36,39811,8,0.9,81
4839635,20,1000,16,1.0,80
4839635,32,25119,32,1.0,200
4839634,22,1585,8,0.95,26
4839635,14,2512,16,0.9,16
4839634,26,316228,8,0.95,200
4839635,30,316228,32,0.95,200
4839635,30,316228,8,1.0,200
4839635,12,1259,16,1.0,26
4839635,38,12589,8,1.0,184
4839635,22,15849,16,0.95,200
4839635,20,7943,16,0.95,123
4839635,38,199526,16,0.9,179
4839634,14,63096,16,0.95,200
4839635,32,31623,16,0.95,200
4839635,10,5012,32,0.9,13
4839634,36,12589,8,0.9,76
4839635,10,1000000,16,0.95,68
4839634,24,39811,32,0.95,200
4839635,22,31623,32,0.95,200
4839635,24,316228,16,0.95,200
4839634,28,100000,8,0.95,200
4839635,32,63096,32,0.95,200
4839635,18,63096,8,1.0,200
4839634,20,398107,8,0.95,200
4839635,10,1259,8,0.9,37
4839634,18,7943,8,0.95,157
4839635,18,199526,16,1.0,200
4839635,12,12589,8,1.0,183
4839635,22,6310,8,0.9,67
4839634,20,630957,32,0.95,200
4839634,14,1000000,16,0.9,194
4839634,36,1995,8,0.95,57
4839635,34,25119,8,1.0,200
4839635,40,79433,8,1.0,200
4839635,38,3981,16,0.95,28
4839635,16,398107,8,0.95,200
4839634,14,5012,8,0.95,80
4839635,38,31623,8,0.9,200
4839635,34,12589,32,0.95,41
4839635,36,6310,8,0.95,116
4839634,38,630957,32,0.9,200
4839635,38,1585,8,1.0,49
4839635,24,1995,8,0.9,9
4839635,36,63096,32,0.95,200
4839634,22,316228,16,1.0,200
4839635,36,50119,32,1.0,200
4839634,36,1000000,32,1.0,200
4839634,34,1585,32,1.0,23
4839634,24,2512,32,0.9,29
4839635,10,19953,16,1.0,49
4839635,28,794328,32,0.95,200
4839634,16,79433,16,0.9,69
4839634,38,3981,32,1.0,23
4839635,10,79433,32,0.9,42
4839635,36,6310,16,1.0,200
4839635,18,12589,16,0.9,39
4839634,38,3162,16,0.9,23
4839634,40,7943,8,0.95,133
4839634,30,1995,16,0.95,21
4839634,34,100000,32,0.9,54
4839635,22,2512,8,0.9,104
4839634,16,15849,8,0.9,200
4839634,36,630957,32,0.95,200
4839635,32,19953,16,0.9,56
4839634,20,251189,8,0.9,200
4839634,24,19953,16,0.95,157
4839635,32,794328,8,1.0,140
4839634,10,63096,16,1.0,200
4839635,10,125893,8,0.95,63
4839635,22,19953,32,0.95,60
4839634,14,39811,16,0.95,200
4839635,24,100000,32,0.95,200
4839635,26,630957,16,1.0,200
4839634,28,1000000,16,0.9,200
4839634,18,1000,16,0.9,22
4839634,36,19953,32,1.0,200
4839635,10,25119,16,0.95,51
4839635,24,79433,16,0.95,200
4839634,18,100000,8,1.0,200
4839635,30,2512,8,0.95,39
4839635,26,2512,32,0.9,21
4839634,24,25119,8,0.95,200
4839634,18,39811,8,0.95,198
4839635,32,1995,8,0.9,22
4839635,10,63096,8,0.9,52
4839634,28,50119,16,0.9,178
4839635,18,10000,16,0.9,68
4839634,38,1000,32,0.95,14
4839634,32,1995,16,0.9,18
4839634,24,31623,32,0.95,22
4839635,18,251189,32,0.9,200
4839634,18,3981,32,0.9,30
4839634,28,398107,8,1.0,200
4839634,22,125893,16,1.0,200
4839635,38,794328,32,1.0,200
4839635,12,15849,16,0.95,143
4839635,32,7943,32,0.95,30
4839635,34,5012,32,0.9,20
4839634,36,3162,32,1.0,26
4839634,40,630957,16,0.95,200
4839635,40,1000,16,0.95,26
4839635,14,39811,32,1.0,200
4839635,28,39811,32,0.95,131
4839634,18,501187,32,0.9,55
4839634,40,1000,16,0.95,11
4839634,38,1585,32,0.95,9
4839634,26,10000,8,1.0,90
4839634,32,79433,32,0.9,97
4839634,12,25119,8,1.0,150
4839635,12,7943,32,0.95,42
4839635,12,1259,32,0.95,25
4839635,34,39811,8,1.0,179
4839634,26,794328,16,1.0,200
4839635,22,794328,32,0.9,200
4839635,26,501187,32,0.9,200
4839635,34,251189,32,1.0,200
4839635,12,79433,8,0.95,174
4839634,30,1995,8,0.95,17
4839635,38,31623,8,1.0,200
4839635,12,316228,16,0.95,157
4839634,32,1259,32,0.9,14
4839635,16,7943,32,0.95,150
4839635,10,316228,32,0.9,33
4839635,14,5012,16,0.9,81
4839635,14,100000,32,0.9,26
4839634,22,3981,32,1.0,52
4839634,36,31623,16,1.0,200
4839635,30,15849,8,0.95,200
4839635,34,25119,16,0.9,65
4839635,36,199526,8,0.9,200
4839635,22,7943,32,0.95,29
4839635,36,199526,32,0.95,200
4839634,40,1585,16,0.95,22
4839634,28,50119,16,1.0,200
4839635,18,10000,16,1.0,200
4839635,32,1000,8,0.9,29
4839634,30,2512,32,1.0,57
4839635,10,15849,16,1.0,49
4839635,20,251189,32,0.95,200
4839634,22,19953,16,1.0,200
4839634,10,125893,16,1.0,200
4839634,40,19953,8,0.95,165
4839634,28,15849,8,1.0,162
4839634,36,125893,8,0.9,200
4839635,14,1000000,16,0.95,200
4839635,14,39811,16,0.95,200
4839635,12,5012,16,0.9,33
4839635,12,251189,32,0.95,178
4839634,10,158489,32,0.95,47
4839635,30,7943,16,1.0,200
4839634,32,1000,8,0.9,7
4839634,20,5012,32,1.0,29
4839634,36,12589,8,0.95,167
4839634,36,501187,32,1.0,200
4839635,28,3981,8,0.9,36
4839635,30,25119,16,0.95,200
4839634,34,19953,16,0.9,27
4839634,18,15849,16,0.9,22
4839634,10,79433,32,1.0,49
4839635,10,1000000,16,0.9,54
4839635,38,316228,16,0.95,200
4839634,16,63096,8,0.95,200
4839634,28,125893,8,0.95,200
4839635,32,31623,16,0.9,27
4839635,14,3981,16,1.0,53
4839634,32,100000,32,0.95,200
4839635,40,794328,16,0.95,200
4839635,20,39811,32,0.95,200
4839634,28,31623,16,1.0,200
4839634,40,630957,16,1.0,200
4839635,20,31623,16,0.9,195
4839634,38,316228,32,0.9,200
4839634,16,31623,32,0.95,82
4839635,20,39811,16,0.9,187
4839635,14,1000,8,1.0,43
4839635,40,1259,32,1.0,34
4839635,26,398107,16,1.0,200
4839635,38,6310,8,1.0,21
4839635,20,10000,32,0.9,45
4839635,30,3981,8,0.9,33
4839634,20,501187,8,0.95,200
4839635,18,25119,32,0.9,106
4839634,30,39811,8,0.9,200
4839634,36,15849,32,0.9,32
4839635,12,25119,8,0.95,127
4839635,26,79433,32,1.0,200
4839635,36,19953,8,0.95,200
4839634,32,398107,16,1.0,200
4839635,16,31623,8,0.95,200
4839635,32,251189,8,0.95,200
4839634,36,794328,32,0.9,200
4839635,36,199526,16,0.95,200
4839635,32,3162,32,0.95,46
4839634,26,1585,32,0.9,25
4839635,34,79433,8,0.95,200
4839635,34,501187,32,1.0,200
4839635,18,199526,8,0.95,200
4839635,14,10000,8,0.95,179
4839635,18,3981,8,1.0,144
4839635,16,3981,8,0.9,27
4839634,30,31623,16,1.0,200
4839635,26,7943,32,0.9,41
4839634,40,1259,16,0.95,22
4839634,12,3981,16,0.95,26
4839635,40,199526,8,0.95,200
4839635,24,1995,32,0.9,43
4839635,36,794328,8,1.0,200
4839635,20,158489,32,1.0,200
4839634,12,79433,32,0.9,96
4839634,18,158489,32,1.0,200
4839634,22,50119,16,0.9,158
4839634,18,5012,16,0.95,70
4839634,18,1585,16,1.0,41
4839634,12,158489,32,0.9,47
